     0.800388E+10    0.474734E+00
     0.793526E+10    0.474936E+00
     0.786664E+10    0.475137E+00
     0.779802E+10    0.475339E+00
     0.772940E+10    0.475541E+00
     0.766078E+10    0.475742E+00
     0.759890E+10    0.475909E+00
     0.753987E+10    0.476060E+00
     0.748084E+10    0.476211E+00
     0.742180E+10    0.476363E+00
     0.736277E+10    0.476514E+00
     0.730373E+10    0.476666E+00
     0.724470E+10    0.476817E+00
     0.718567E+10    0.476968E+00
     0.712793E+10    0.477114E+00
     0.707337E+10    0.477243E+00
     0.701881E+10    0.477373E+00
     0.696425E+10    0.477503E+00
     0.690969E+10    0.477633E+00
     0.685513E+10    0.477763E+00
     0.680057E+10    0.477893E+00
     0.674602E+10    0.478023E+00
     0.669146E+10    0.478153E+00
     0.663480E+10    0.478272E+00
     0.657699E+10    0.478387E+00
     0.651918E+10    0.478501E+00
     0.646138E+10    0.478616E+00
     0.640357E+10    0.478730E+00
     0.634576E+10    0.478845E+00
     0.628796E+10    0.478959E+00
     0.623015E+10    0.479073E+00
     0.617234E+10    0.479188E+00
     0.612383E+10    0.479284E+00
     0.607814E+10    0.479375E+00
     0.603244E+10    0.479465E+00
     0.598674E+10    0.479556E+00
     0.594105E+10    0.479647E+00
     0.589535E+10    0.479737E+00
     0.584966E+10    0.479828E+00
     0.580396E+10    0.479919E+00
     0.575826E+10    0.480009E+00
     0.571035E+10    0.480103E+00
     0.566124E+10    0.480197E+00
     0.561213E+10    0.480292E+00
     0.556302E+10    0.480386E+00
     0.551391E+10    0.480481E+00
     0.546480E+10    0.480575E+00
     0.541569E+10    0.480670E+00
     0.536658E+10    0.480765E+00
     0.531747E+10    0.480859E+00
     0.527081E+10    0.480959E+00
     0.523034E+10    0.481071E+00
     0.518987E+10    0.481182E+00
     0.514940E+10    0.481294E+00
     0.510892E+10    0.481406E+00
     0.506845E+10    0.481517E+00
     0.502798E+10    0.481629E+00
     0.498751E+10    0.481741E+00
     0.494704E+10    0.481853E+00
     0.490657E+10    0.481965E+00
     0.486548E+10    0.482074E+00
     0.482408E+10    0.482183E+00
     0.478268E+10    0.482292E+00
     0.474128E+10    0.482400E+00
     0.469988E+10    0.482509E+00
     0.465848E+10    0.482617E+00
     0.461708E+10    0.482726E+00
     0.457569E+10    0.482835E+00
     0.453429E+10    0.482944E+00
     0.449289E+10    0.483052E+00
     0.445754E+10    0.483148E+00
     0.442388E+10    0.483240E+00
     0.439021E+10    0.483332E+00
     0.435654E+10    0.483424E+00
     0.432288E+10    0.483516E+00
     0.428921E+10    0.483608E+00
     0.425554E+10    0.483700E+00
     0.422188E+10    0.483792E+00
     0.418821E+10    0.483884E+00
     0.415454E+10    0.483976E+00
     0.412164E+10    0.484065E+00
     0.408919E+10    0.484151E+00
     0.405673E+10    0.484238E+00
     0.402427E+10    0.484324E+00
     0.399182E+10    0.484411E+00
     0.395936E+10    0.484497E+00
     0.392690E+10    0.484584E+00
     0.389445E+10    0.484670E+00
     0.386199E+10    0.484756E+00
     0.382954E+10    0.484843E+00
     0.379783E+10    0.484927E+00
     0.376897E+10    0.485004E+00
     0.374011E+10    0.485080E+00
     0.371125E+10    0.485157E+00
     0.368239E+10    0.485233E+00
     0.365353E+10    0.485310E+00
     0.362467E+10    0.485386E+00
     0.359581E+10    0.485463E+00
     0.356695E+10    0.485539E+00
     0.353809E+10    0.485616E+00
     0.350923E+10    0.485692E+00
     0.348187E+10    0.485764E+00
     0.345599E+10    0.485833E+00
     0.343011E+10    0.485901E+00
     0.340423E+10    0.485970E+00
     0.337835E+10    0.486038E+00
     0.335247E+10    0.486107E+00
     0.332659E+10    0.486175E+00
     0.330071E+10    0.486244E+00
     0.327484E+10    0.486312E+00
     0.324896E+10    0.486381E+00
     0.322308E+10    0.486449E+00
     0.319859E+10    0.486515E+00
     0.317545E+10    0.486578E+00
     0.315232E+10    0.486641E+00
     0.312919E+10    0.486704E+00
     0.310605E+10    0.486768E+00
     0.308292E+10    0.486831E+00
     0.305979E+10    0.486894E+00
     0.303665E+10    0.486957E+00
     0.301352E+10    0.487021E+00
     0.299039E+10    0.487084E+00
     0.296725E+10    0.487147E+00
     0.294487E+10    0.487208E+00
     0.292533E+10    0.487262E+00
     0.290578E+10    0.487317E+00
     0.288624E+10    0.487371E+00
     0.286670E+10    0.487425E+00
     0.284716E+10    0.487480E+00
     0.282762E+10    0.487534E+00
     0.280807E+10    0.487588E+00
     0.278853E+10    0.487643E+00
     0.276899E+10    0.487697E+00
     0.274944E+10    0.487751E+00
     0.272990E+10    0.487806E+00
     0.271077E+10    0.487853E+00
     0.269188E+10    0.487895E+00
     0.267300E+10    0.487938E+00
     0.265412E+10    0.487980E+00
     0.263524E+10    0.488022E+00
     0.261636E+10    0.488065E+00
     0.259748E+10    0.488107E+00
     0.257860E+10    0.488149E+00
     0.255972E+10    0.488192E+00
     0.254084E+10    0.488234E+00
     0.252196E+10    0.488277E+00
     0.250308E+10    0.488319E+00
     0.248654E+10    0.488348E+00
     0.247106E+10    0.488370E+00
     0.245558E+10    0.488393E+00
     0.244010E+10    0.488415E+00
     0.242462E+10    0.488438E+00
     0.240914E+10    0.488460E+00
     0.239366E+10    0.488483E+00
     0.237817E+10    0.488505E+00
     0.236269E+10    0.488528E+00
     0.234721E+10    0.488550E+00
     0.233173E+10    0.488573E+00
     0.231625E+10    0.488596E+00
     0.230047E+10    0.488618E+00
     0.228431E+10    0.488640E+00
     0.226814E+10    0.488663E+00
     0.225198E+10    0.488685E+00
     0.223582E+10    0.488708E+00
     0.221966E+10    0.488731E+00
     0.220350E+10    0.488753E+00
     0.218734E+10    0.488775E+00
     0.217117E+10    0.488798E+00
     0.215501E+10    0.488820E+00
     0.213885E+10    0.488843E+00
     0.212269E+10    0.488865E+00
     0.210653E+10    0.488888E+00
     0.209343E+10    0.488907E+00
     0.208075E+10    0.488926E+00
     0.206808E+10    0.488945E+00
     0.205540E+10    0.488963E+00
     0.204272E+10    0.488982E+00
     0.203005E+10    0.489001E+00
     0.201737E+10    0.489020E+00
     0.200470E+10    0.489039E+00
     0.199202E+10    0.489057E+00
     0.197934E+10    0.489076E+00
